"SA_GUID__1","householdsTotal","noHeating","noRenewableEnergyHouses","yearBuilt","mobHome","unoccupiedDwellings","oneParent","onePerson","noCar","noInternet","priWater","familyUnits"
"4c07d11e-04f1-851d-e053-ca3ca8c0ca7f",135,0,126,0,0,2,11,4,0,0,1,46
"4c07d11e-04ff-851d-e053-ca3ca8c0ca7f",117,1,102,1,0,4,20,22,10,5,0,14
"4c07d11e-050a-851d-e053-ca3ca8c0ca7f",77,0,66,2,0,5,7,13,9,9,0,10
"4c07d11e-051c-851d-e053-ca3ca8c0ca7f",146,0,118,15,0,22,12,39,12,10,1,14
"4c07d11e-0484-851d-e053-ca3ca8c0ca7f",108,0,93,3,0,5,5,28,11,7,0,9
"4c07d11e-0495-851d-e053-ca3ca8c0ca7f",87,0,75,0,0,8,6,13,6,2,0,15
"4c07d11e-049f-851d-e053-ca3ca8c0ca7f",122,2,100,11,0,24,13,59,21,24,0,9
"4c07d11e-04ab-851d-e053-ca3ca8c0ca7f",73,1,50,13,0,4,2,9,2,3,1,11
"4c07d11e-04b7-851d-e053-ca3ca8c0ca7f",109,2,73,57,0,16,7,26,4,2,0,15
"4c07d11e-04bb-851d-e053-ca3ca8c0ca7f",94,0,71,1,0,8,7,16,4,1,0,8
"4c07d11e-04ca-851d-e053-ca3ca8c0ca7f",84,0,67,12,1,38,14,37,17,14,0,2
"4c07d11e-04cc-851d-e053-ca3ca8c0ca7f",66,0,62,45,0,5,3,11,21,2,0,6
"4c07d11e-05a2-851d-e053-ca3ca8c0ca7f",92,1,61,16,2,12,3,21,3,10,59,19
"4c07d11e-05b2-851d-e053-ca3ca8c0ca7f",84,3,54,18,0,28,8,17,3,4,3,14
"4c07d11e-05db-851d-e053-ca3ca8c0ca7f",99,1,56,14,0,29,5,23,7,13,24,14
"4c07d11e-05e0-851d-e053-ca3ca8c0ca7f",89,1,56,21,0,42,8,28,4,10,6,13
"4c07d11e-0606-851d-e053-ca3ca8c0ca7f",106,0,54,20,0,15,11,13,2,8,12,13
"4c07d11e-0607-851d-e053-ca3ca8c0ca7f",96,2,54,9,0,7,6,14,2,5,19,13
"4c07d11e-0608-851d-e053-ca3ca8c0ca7f",164,1,95,29,0,21,18,28,7,10,13,21
"4c07d11e-062b-851d-e053-ca3ca8c0ca7f",77,1,49,22,0,30,6,17,3,12,43,9
"4c07d11e-0743-851d-e053-ca3ca8c0ca7f",47,1,20,11,0,1,1,7,0,7,18,13
"4c07d11e-074b-851d-e053-ca3ca8c0ca7f",131,3,85,27,0,13,9,14,3,16,113,28
"4c07d11e-0753-851d-e053-ca3ca8c0ca7f",60,2,40,14,1,21,3,22,1,7,0,6
"4c07d11e-076c-851d-e053-ca3ca8c0ca7f",90,0,51,16,0,20,9,16,4,11,23,14
"4c07d11e-0778-851d-e053-ca3ca8c0ca7f",79,0,60,8,0,21,17,24,3,11,0,2
"4c07d11e-0779-851d-e053-ca3ca8c0ca7f",68,1,46,12,0,13,16,15,6,8,0,9
"4c07d11e-079f-851d-e053-ca3ca8c0ca7f",74,1,47,26,1,12,11,10,2,7,21,9
"4c07d11e-07a1-851d-e053-ca3ca8c0ca7f",94,1,43,25,1,10,7,16,3,7,19,26
"4c07d11e-065b-851d-e053-ca3ca8c0ca7f",111,2,80,5,0,17,41,28,12,7,0,14
"4c07d11e-065f-851d-e053-ca3ca8c0ca7f",84,1,53,17,0,42,8,29,9,11,0,7
"4c07d11e-0675-851d-e053-ca3ca8c0ca7f",95,0,55,11,0,6,13,12,2,14,11,15
"4c07d11e-068e-851d-e053-ca3ca8c0ca7f",89,0,52,10,1,6,5,12,5,7,73,18
"4c07d11e-069c-851d-e053-ca3ca8c0ca7f",130,0,75,13,0,5,6,22,6,10,69,28
"4c07d11e-06b0-851d-e053-ca3ca8c0ca7f",92,0,65,17,0,17,12,35,13,18,1,15
"4c07d11e-06c4-851d-e053-ca3ca8c0ca7f",129,1,86,25,0,8,11,17,7,15,17,26
"4c07d11e-06d2-851d-e053-ca3ca8c0ca7f",99,0,54,13,0,7,7,17,2,13,46,17
"4c07d11e-08dd-851d-e053-ca3ca8c0ca7f",83,0,46,13,1,19,4,9,2,9,14,13
"4c07d11e-08f4-851d-e053-ca3ca8c0ca7f",131,3,111,19,9,9,45,28,54,15,0,21
"4c07d11e-091a-851d-e053-ca3ca8c0ca7f",122,1,95,12,0,16,17,28,6,8,18,17
"4c07d11e-0920-851d-e053-ca3ca8c0ca7f",99,2,78,13,0,12,8,24,4,11,15,9
"4c07d11e-0926-851d-e053-ca3ca8c0ca7f",95,1,70,11,3,200,7,35,6,7,21,12
"4c07d11e-093d-851d-e053-ca3ca8c0ca7f",130,8,88,10,0,22,30,24,24,9,9,15
"4c07d11e-094e-851d-e053-ca3ca8c0ca7f",86,2,51,12,1,5,12,11,3,4,6,11
"4c07d11e-0965-851d-e053-ca3ca8c0ca7f",73,2,38,13,0,18,5,14,4,6,14,12
"4c07d11e-099b-851d-e053-ca3ca8c0ca7f",84,2,57,20,0,26,4,20,7,16,41,11
"4c07d11e-099f-851d-e053-ca3ca8c0ca7f",75,0,50,23,0,42,6,17,2,10,2,7
"4c07d11e-09da-851d-e053-ca3ca8c0ca7f",125,1,83,47,0,23,14,42,17,15,0,9
"4c07d11e-09ec-851d-e053-ca3ca8c0ca7f",90,0,67,34,0,16,16,44,24,11,0,6
"4c07d11e-09f0-851d-e053-ca3ca8c0ca7f",110,2,92,59,0,20,17,37,24,21,0,9
"4c07d11e-09f3-851d-e053-ca3ca8c0ca7f",124,4,87,14,1,198,14,33,5,11,21,15
"4c07d11e-09fe-851d-e053-ca3ca8c0ca7f",118,1,87,30,0,27,12,30,16,14,5,10
"4c07d11e-0a0e-851d-e053-ca3ca8c0ca7f",103,3,81,40,0,11,15,38,14,17,6,7
"4c07d11e-05ef-851d-e053-ca3ca8c0ca7f",113,1,69,22,2,28,5,22,2,14,58,22
"4c07d11e-0621-851d-e053-ca3ca8c0ca7f",101,1,76,25,0,28,10,32,14,21,13,14
"4c07d11e-0628-851d-e053-ca3ca8c0ca7f",83,0,44,9,0,23,6,15,5,10,8,12
"4c07d11e-062c-851d-e053-ca3ca8c0ca7f",66,0,41,18,0,18,5,24,3,12,29,6
"4c07d11e-0631-851d-e053-ca3ca8c0ca7f",84,3,62,22,0,14,7,26,11,13,4,8
"4c07d11e-0638-851d-e053-ca3ca8c0ca7f",98,1,55,12,3,6,9,16,2,10,23,11
"4c07d11e-0639-851d-e053-ca3ca8c0ca7f",88,3,53,19,0,12,7,15,4,5,16,11
"4c07d11e-0640-851d-e053-ca3ca8c0ca7f",108,1,69,13,0,9,10,19,3,3,8,24
"4c07d11e-0676-851d-e053-ca3ca8c0ca7f",81,0,47,11,0,11,8,12,3,15,21,12
"4c07d11e-067a-851d-e053-ca3ca8c0ca7f",82,2,52,12,0,2,7,16,5,11,4,8
"4c07d11e-068d-851d-e053-ca3ca8c0ca7f",101,1,59,17,1,9,4,21,3,7,55,17
"4c07d11e-06a0-851d-e053-ca3ca8c0ca7f",135,1,78,14,1,12,17,20,3,17,65,27
"4c07d11e-06a6-851d-e053-ca3ca8c0ca7f",45,1,25,2,0,31,4,6,0,0,0,2
"4c07d11e-06b1-851d-e053-ca3ca8c0ca7f",91,1,59,21,0,8,2,18,4,14,87,17
"4c07d11e-06b2-851d-e053-ca3ca8c0ca7f",62,0,37,14,0,9,5,16,4,10,44,5
"4c07d11e-06b3-851d-e053-ca3ca8c0ca7f",84,3,59,20,2,13,11,19,1,12,49,9
"4c07d11e-0596-851d-e053-ca3ca8c0ca7f",83,2,45,21,1,13,5,18,4,13,35,18
"4c07d11e-059b-851d-e053-ca3ca8c0ca7f",93,0,54,14,1,14,9,14,3,14,64,16
"4c07d11e-05b9-851d-e053-ca3ca8c0ca7f",66,1,43,3,0,60,7,18,4,2,2,4
"4c07d11e-05c6-851d-e053-ca3ca8c0ca7f",58,0,36,7,1,11,8,15,3,6,1,5
"4c07d11e-05cb-851d-e053-ca3ca8c0ca7f",64,2,54,9,0,17,6,28,13,15,1,5
"4c07d11e-05ce-851d-e053-ca3ca8c0ca7f",77,1,62,22,0,17,5,24,4,12,44,8
"4c07d11e-05d4-851d-e053-ca3ca8c0ca7f",77,0,50,22,0,17,9,22,1,7,5,16
"4c07d11e-05d5-851d-e053-ca3ca8c0ca7f",75,2,44,27,0,32,8,15,7,12,3,8
"4c07d11e-053a-851d-e053-ca3ca8c0ca7f",70,1,43,20,0,16,8,13,0,6,5,14
"4c07d11e-0543-851d-e053-ca3ca8c0ca7f",96,0,80,4,0,22,14,40,16,17,0,10
"4c07d11e-0561-851d-e053-ca3ca8c0ca7f",86,1,58,18,0,17,11,16,3,13,39,13
"4c07d11e-0566-851d-e053-ca3ca8c0ca7f",70,0,49,7,0,4,12,16,4,6,6,14
"4c07d11e-05a6-851d-e053-ca3ca8c0ca7f",73,0,55,3,0,4,4,20,1,6,49,14
"4c07d11e-05a7-851d-e053-ca3ca8c0ca7f",66,2,57,4,0,3,17,20,9,9,30,10
"4c07d11e-05b5-851d-e053-ca3ca8c0ca7f",97,1,51,8,0,7,10,20,6,6,2,14
"4c07d11e-05bb-851d-e053-ca3ca8c0ca7f",101,4,50,7,0,17,9,19,4,6,41,15
"4c07d11e-04cd-851d-e053-ca3ca8c0ca7f",84,1,68,6,0,14,9,21,4,3,0,9
"4c07d11e-04d0-851d-e053-ca3ca8c0ca7f",73,1,48,28,0,14,2,21,8,1,0,5
"4c07d11e-04db-851d-e053-ca3ca8c0ca7f",106,0,97,0,0,5,15,16,5,2,0,22
"4c07d11e-04f6-851d-e053-ca3ca8c0ca7f",99,0,87,2,0,7,10,54,28,21,2,9
"4c07d11e-04f9-851d-e053-ca3ca8c0ca7f",106,1,101,3,0,23,6,49,26,22,1,11
"4c07d11e-0502-851d-e053-ca3ca8c0ca7f",84,1,78,4,0,24,11,42,17,13,0,5
"4c07d11e-0503-851d-e053-ca3ca8c0ca7f",102,2,88,8,0,17,16,36,17,17,0,11
"4c07d11e-0505-851d-e053-ca3ca8c0ca7f",124,0,114,0,0,13,25,55,35,26,0,10
"4c07d11e-07c5-851d-e053-ca3ca8c0ca7f",69,2,38,6,0,6,7,15,3,5,15,12
"4c07d11e-07dd-851d-e053-ca3ca8c0ca7f",82,1,55,11,0,14,8,17,3,8,65,19
"4c07d11e-07de-851d-e053-ca3ca8c0ca7f",63,2,43,13,0,25,6,12,5,7,50,14
"4c07d11e-07e0-851d-e053-ca3ca8c0ca7f",58,0,43,15,0,18,4,16,4,13,39,11
"4c07d11e-07eb-851d-e053-ca3ca8c0ca7f",71,0,47,14,0,16,8,8,1,8,55,11
"4c07d11e-07f9-851d-e053-ca3ca8c0ca7f",62,1,42,7,0,26,5,12,2,6,5,13
"4c07d11e-080d-851d-e053-ca3ca8c0ca7f",57,2,51,7,1,24,6,12,8,11,2,3
"4c07d11e-082c-851d-e053-ca3ca8c0ca7f",97,0,67,14,0,10,7,24,3,20,57,18
"4c07d11e-0643-851d-e053-ca3ca8c0ca7f",131,0,79,21,3,11,9,22,8,13,3,23
"4c07d11e-0658-851d-e053-ca3ca8c0ca7f",69,1,49,4,0,45,8,19,10,10,1,7
"4c07d11e-0670-851d-e053-ca3ca8c0ca7f",177,4,87,23,1,10,15,34,1,8,7,16
"4c07d11e-067f-851d-e053-ca3ca8c0ca7f",97,1,68,20,0,6,7,20,2,12,18,12
"4c07d11e-068c-851d-e053-ca3ca8c0ca7f",127,0,69,33,2,7,6,32,2,18,105,18
"4c07d11e-0691-851d-e053-ca3ca8c0ca7f",86,0,52,10,0,5,11,15,7,7,48,17
"4c07d11e-0695-851d-e053-ca3ca8c0ca7f",93,1,53,17,3,7,6,13,5,5,21,17
"4c07d11e-06a7-851d-e053-ca3ca8c0ca7f",97,2,67,11,0,21,12,27,9,9,7,8
"4c07d11e-06db-851d-e053-ca3ca8c0ca7f",82,1,66,19,0,4,3,22,7,11,39,13
"4c07d11e-06df-851d-e053-ca3ca8c0ca7f",65,0,41,9,0,7,8,13,2,5,25,13
"4c07d11e-06ee-851d-e053-ca3ca8c0ca7f",86,0,59,18,0,13,12,14,6,11,14,10
"4c07d11e-06f0-851d-e053-ca3ca8c0ca7f",68,0,36,14,1,12,8,15,3,6,20,4
"4c07d11e-070b-851d-e053-ca3ca8c0ca7f",78,0,54,16,0,24,10,12,3,2,7,11
"4c07d11e-070c-851d-e053-ca3ca8c0ca7f",96,0,60,24,1,14,8,16,2,4,56,18
"4c07d11e-071d-851d-e053-ca3ca8c0ca7f",115,0,63,24,0,6,9,23,5,4,109,19
"4c07d11e-0722-851d-e053-ca3ca8c0ca7f",71,0,53,12,0,23,9,21,5,9,1,11
"4c07d11e-0966-851d-e053-ca3ca8c0ca7f",69,0,31,24,0,22,3,21,2,6,25,9
"4c07d11e-096a-851d-e053-ca3ca8c0ca7f",59,0,37,18,0,20,4,15,2,12,25,5
"4c07d11e-0984-851d-e053-ca3ca8c0ca7f",105,1,93,10,0,86,9,33,5,5,0,17
"4c07d11e-099d-851d-e053-ca3ca8c0ca7f",70,0,69,0,0,22,14,14,11,4,0,6
"4c07d11e-09a1-851d-e053-ca3ca8c0ca7f",106,0,84,0,0,14,16,34,5,12,0,8
"4c07d11e-09a3-851d-e053-ca3ca8c0ca7f",73,1,39,11,0,38,5,21,8,9,15,6
"4c07d11e-09a9-851d-e053-ca3ca8c0ca7f",64,0,45,9,0,58,4,16,6,5,5,7
"4c07d11e-09ab-851d-e053-ca3ca8c0ca7f",80,0,61,16,1,25,9,19,1,10,3,4
"4c07d11e-0a10-851d-e053-ca3ca8c0ca7f",79,0,53,7,0,134,7,22,6,1,0,9
"4c07d11e-0a1d-851d-e053-ca3ca8c0ca7f",97,1,84,2,0,3,17,17,5,4,2,16
"4c07d11e-0a23-851d-e053-ca3ca8c0ca7f",66,0,46,6,0,11,5,17,5,5,1,6
"4c07d11e-0a2e-851d-e053-ca3ca8c0ca7f",113,0,90,0,2,6,10,24,4,13,4,18
"4c07d11e-0a32-851d-e053-ca3ca8c0ca7f",88,0,76,5,0,11,8,30,6,6,0,5
"4c07d11e-0a39-851d-e053-ca3ca8c0ca7f",85,1,66,6,0,13,8,22,14,6,0,7
"4c07d11e-0a3a-851d-e053-ca3ca8c0ca7f",120,0,72,4,0,15,11,37,5,4,0,17
"4c07d11e-0a48-851d-e053-ca3ca8c0ca7f",99,2,82,38,0,29,8,58,43,19,1,2
"4c07d11e-064e-851d-e053-ca3ca8c0ca7f",125,3,66,21,1,9,14,13,5,11,19,19
"4c07d11e-0655-851d-e053-ca3ca8c0ca7f",58,0,27,8,0,31,4,9,0,4,38,7
"4c07d11e-0669-851d-e053-ca3ca8c0ca7f",60,0,41,14,0,18,5,15,3,8,22,10
"4c07d11e-066d-851d-e053-ca3ca8c0ca7f",60,1,35,13,0,13,3,17,1,7,46,7
"4c07d11e-0674-851d-e053-ca3ca8c0ca7f",72,1,37,14,0,14,3,12,2,6,5,9
"4c07d11e-0678-851d-e053-ca3ca8c0ca7f",92,1,52,22,0,10,6,25,2,10,10,14
"4c07d11e-0681-851d-e053-ca3ca8c0ca7f",118,0,77,21,0,14,9,28,6,9,1,12
"4c07d11e-0682-851d-e053-ca3ca8c0ca7f",116,3,62,27,0,11,10,21,2,16,35,24
"4c07d11e-06cc-851d-e053-ca3ca8c0ca7f",90,0,61,7,0,8,1,8,3,5,7,13
"4c07d11e-06cd-851d-e053-ca3ca8c0ca7f",85,0,53,17,0,7,5,13,2,9,44,15
"4c07d11e-06d1-851d-e053-ca3ca8c0ca7f",121,0,81,27,1,22,8,28,6,9,11,14
"4c07d11e-06e6-851d-e053-ca3ca8c0ca7f",79,1,53,7,0,41,12,22,2,4,1,5
"4c07d11e-071a-851d-e053-ca3ca8c0ca7f",102,0,74,13,0,22,12,18,1,9,95,17
"4c07d11e-0723-851d-e053-ca3ca8c0ca7f",74,1,51,2,0,20,5,15,1,4,5,10
"4c07d11e-0728-851d-e053-ca3ca8c0ca7f",71,1,46,20,0,15,10,17,4,14,5,12
"4c07d11e-0733-851d-e053-ca3ca8c0ca7f",92,0,42,11,1,5,6,12,1,5,89,16
"4c07d11e-05d6-851d-e053-ca3ca8c0ca7f",53,1,37,9,0,10,3,12,2,6,34,6
"4c07d11e-05ff-851d-e053-ca3ca8c0ca7f",81,0,53,8,0,13,6,12,5,6,40,20
"4c07d11e-0600-851d-e053-ca3ca8c0ca7f",148,0,87,14,0,11,8,21,3,12,22,21
"4c07d11e-0609-851d-e053-ca3ca8c0ca7f",159,1,108,21,2,4,16,19,5,12,10,15
"4c07d11e-061f-851d-e053-ca3ca8c0ca7f",84,1,54,26,1,18,7,22,4,21,31,11
"4c07d11e-062e-851d-e053-ca3ca8c0ca7f",67,1,40,15,0,36,5,18,2,14,3,6
"4c07d11e-063a-851d-e053-ca3ca8c0ca7f",161,2,82,16,4,9,14,17,2,11,25,30
"4c07d11e-0645-851d-e053-ca3ca8c0ca7f",113,0,50,2,0,4,19,7,9,5,0,20
"4c07d11e-05c5-851d-e053-ca3ca8c0ca7f",59,0,40,19,0,115,5,22,4,9,0,5
"4c07d11e-05d3-851d-e053-ca3ca8c0ca7f",50,2,22,24,0,13,7,17,3,12,18,7
"4c07d11e-05df-851d-e053-ca3ca8c0ca7f",109,3,62,29,1,46,5,27,4,17,16,16
"4c07d11e-05e6-851d-e053-ca3ca8c0ca7f",91,0,69,6,0,46,11,22,2,1,2,9
"4c07d11e-05f2-851d-e053-ca3ca8c0ca7f",80,0,53,15,0,7,4,15,5,6,49,8
"4c07d11e-0603-851d-e053-ca3ca8c0ca7f",215,0,123,32,1,25,16,28,7,16,54,27
"4c07d11e-060c-851d-e053-ca3ca8c0ca7f",40,0,31,7,0,64,1,14,8,6,0,1
"4c07d11e-0611-851d-e053-ca3ca8c0ca7f",106,2,87,6,0,54,21,40,28,18,0,7
"4c07d11e-0510-851d-e053-ca3ca8c0ca7f",61,2,60,25,0,44,7,25,17,9,0,6
"4c07d11e-051a-851d-e053-ca3ca8c0ca7f",109,2,95,27,0,20,4,53,31,8,0,4
"4c07d11e-051e-851d-e053-ca3ca8c0ca7f",135,4,116,1,0,19,18,53,27,29,0,6
"4c07d11e-051f-851d-e053-ca3ca8c0ca7f",133,0,120,22,0,9,6,39,15,2,0,14
"4c07d11e-0541-851d-e053-ca3ca8c0ca7f",56,0,35,28,0,16,7,17,2,8,36,9
"4c07d11e-0542-851d-e053-ca3ca8c0ca7f",51,1,34,19,0,28,2,20,1,9,19,5
"4c07d11e-0564-851d-e053-ca3ca8c0ca7f",89,0,64,17,2,11,6,23,3,17,48,17
"4c07d11e-0577-851d-e053-ca3ca8c0ca7f",97,5,66,29,0,26,13,33,6,4,10,8
"4c07d11e-0834-851d-e053-ca3ca8c0ca7f",94,0,63,8,0,14,8,23,3,12,62,13
"4c07d11e-083b-851d-e053-ca3ca8c0ca7f",60,0,37,7,0,44,5,14,1,1,24,3
"4c07d11e-0860-851d-e053-ca3ca8c0ca7f",78,1,61,16,2,5,10,27,5,12,12,15
"4c07d11e-0875-851d-e053-ca3ca8c0ca7f",100,1,82,20,0,24,15,44,13,14,0,8
"4c07d11e-087c-851d-e053-ca3ca8c0ca7f",70,0,47,23,0,22,3,17,1,16,36,21
"4c07d11e-087f-851d-e053-ca3ca8c0ca7f",95,0,53,25,0,13,6,24,4,19,60,13
"4c07d11e-0886-851d-e053-ca3ca8c0ca7f",126,2,84,22,1,15,8,25,7,18,99,13
"4c07d11e-089b-851d-e053-ca3ca8c0ca7f",147,1,90,26,2,13,8,35,14,22,33,28
"4c07d11e-06ad-851d-e053-ca3ca8c0ca7f",112,3,78,26,0,19,15,33,25,18,10,9
"4c07d11e-06af-851d-e053-ca3ca8c0ca7f",112,3,83,15,0,77,9,35,13,14,6,10
"4c07d11e-06d3-851d-e053-ca3ca8c0ca7f",52,1,38,10,0,9,7,12,3,4,8,8
"4c07d11e-06d4-851d-e053-ca3ca8c0ca7f",98,1,59,29,0,8,8,23,4,7,13,7
"4c07d11e-06f5-851d-e053-ca3ca8c0ca7f",81,4,42,33,0,8,10,22,3,8,79,13
"4c07d11e-06f8-851d-e053-ca3ca8c0ca7f",157,3,91,44,0,16,7,28,6,24,125,31
"4c07d11e-0713-851d-e053-ca3ca8c0ca7f",121,1,89,26,0,19,9,26,7,12,14,22
"4c07d11e-0714-851d-e053-ca3ca8c0ca7f",85,1,59,12,0,13,6,18,2,6,77,9
"4c07d11e-0764-851d-e053-ca3ca8c0ca7f",76,0,57,14,2,5,7,14,4,8,2,11
"4c07d11e-0766-851d-e053-ca3ca8c0ca7f",83,0,64,12,1,11,9,26,9,11,5,13
"4c07d11e-076b-851d-e053-ca3ca8c0ca7f",74,1,68,4,0,4,29,7,15,3,0,24
"4c07d11e-0783-851d-e053-ca3ca8c0ca7f",66,1,43,18,0,23,6,18,6,7,19,10
"4c07d11e-0794-851d-e053-ca3ca8c0ca7f",71,1,51,16,1,14,3,17,5,5,5,10
"4c07d11e-079e-851d-e053-ca3ca8c0ca7f",90,0,49,23,0,5,7,19,4,12,17,5
"4c07d11e-07a0-851d-e053-ca3ca8c0ca7f",84,0,48,13,2,8,6,13,1,9,12,18
"4c07d11e-07b3-851d-e053-ca3ca8c0ca7f",101,0,83,22,1,10,12,26,12,16,39,11
"4c07d11e-09c7-851d-e053-ca3ca8c0ca7f",28,0,17,9,0,71,0,16,5,6,3,2
"4c07d11e-09d4-851d-e053-ca3ca8c0ca7f",111,0,91,2,0,4,10,14,3,4,0,27
"4c07d11e-09d9-851d-e053-ca3ca8c0ca7f",82,1,69,3,0,7,10,23,6,16,0,6
"4c07d11e-09e9-851d-e053-ca3ca8c0ca7f",99,0,52,37,0,19,16,27,10,13,0,8
"4c07d11e-0a18-851d-e053-ca3ca8c0ca7f",73,3,62,21,0,17,5,24,10,13,1,0
"4c07d11e-0a2a-851d-e053-ca3ca8c0ca7f",82,1,65,0,0,3,9,19,4,2,0,11
"4c07d11e-0a31-851d-e053-ca3ca8c0ca7f",156,0,54,1,0,13,15,26,9,7,0,14
"4c07d11e-0a33-851d-e053-ca3ca8c0ca7f",95,1,75,3,0,14,5,29,8,8,1,5
"4c07d11e-0684-851d-e053-ca3ca8c0ca7f",74,2,44,14,0,4,8,14,2,6,13,17
"4c07d11e-06a4-851d-e053-ca3ca8c0ca7f",138,4,80,29,0,16,18,19,4,12,105,26
"4c07d11e-06bf-851d-e053-ca3ca8c0ca7f",98,1,64,29,0,18,6,28,4,16,4,10
"4c07d11e-06ca-851d-e053-ca3ca8c0ca7f",98,1,63,21,0,10,4,17,3,13,96,18
"4c07d11e-06e4-851d-e053-ca3ca8c0ca7f",57,4,36,6,1,51,3,13,3,6,2,9
"4c07d11e-06ec-851d-e053-ca3ca8c0ca7f",77,1,51,14,0,5,4,21,3,11,16,12
"4c07d11e-06f2-851d-e053-ca3ca8c0ca7f",86,0,38,23,0,15,11,19,7,10,51,11
"4c07d11e-06f4-851d-e053-ca3ca8c0ca7f",69,1,41,19,0,12,5,14,2,8,68,17
"4c07d11e-0741-851d-e053-ca3ca8c0ca7f",117,1,66,23,1,13,12,26,3,19,44,18
"4c07d11e-0750-851d-e053-ca3ca8c0ca7f",60,0,56,0,0,5,12,2,1,2,0,12
"4c07d11e-0774-851d-e053-ca3ca8c0ca7f",79,0,51,8,0,12,12,19,1,10,5,11
"4c07d11e-07a2-851d-e053-ca3ca8c0ca7f",95,0,57,17,1,6,5,19,3,7,13,17
"4c07d11e-07b8-851d-e053-ca3ca8c0ca7f",95,0,86,20,0,20,15,28,15,32,3,8
"4c07d11e-07be-851d-e053-ca3ca8c0ca7f",81,1,61,3,0,4,10,12,3,5,3,12
"4c07d11e-07c7-851d-e053-ca3ca8c0ca7f",82,3,73,11,0,14,11,26,15,13,0,6
"4c07d11e-07d8-851d-e053-ca3ca8c0ca7f",119,1,95,10,0,10,18,20,4,10,1,13
"4c07d11e-0647-851d-e053-ca3ca8c0ca7f",118,2,77,37,3,15,15,19,5,10,8,18
"4c07d11e-0663-851d-e053-ca3ca8c0ca7f",111,4,76,2,0,44,15,44,24,30,8,6
"4c07d11e-0666-851d-e053-ca3ca8c0ca7f",60,0,43,14,0,19,3,13,3,11,32,7
"4c07d11e-066c-851d-e053-ca3ca8c0ca7f",95,0,61,11,0,11,5,37,18,14,28,8
"4c07d11e-0697-851d-e053-ca3ca8c0ca7f",390,2,321,27,2,34,127,58,156,47,75,79
"4c07d11e-069a-851d-e053-ca3ca8c0ca7f",137,4,74,28,0,15,13,28,6,14,12,18
"4c07d11e-069f-851d-e053-ca3ca8c0ca7f",81,0,69,8,0,7,10,21,6,4,0,14
"4c07d11e-06a9-851d-e053-ca3ca8c0ca7f",116,3,66,5,0,88,10,19,6,7,0,20
"4c07d11e-061e-851d-e053-ca3ca8c0ca7f",55,0,49,3,0,17,9,17,3,3,3,8
"4c07d11e-0632-851d-e053-ca3ca8c0ca7f",65,1,39,16,1,18,6,9,3,4,37,7
"4c07d11e-0635-851d-e053-ca3ca8c0ca7f",93,0,45,10,2,9,6,12,2,6,19,13
"4c07d11e-063b-851d-e053-ca3ca8c0ca7f",82,0,37,15,1,10,5,11,1,8,14,13
"4c07d11e-066f-851d-e053-ca3ca8c0ca7f",78,1,43,4,0,9,3,18,2,2,49,11
"4c07d11e-0673-851d-e053-ca3ca8c0ca7f",76,0,59,15,1,16,8,20,6,12,2,9
"4c07d11e-067b-851d-e053-ca3ca8c0ca7f",92,1,49,21,1,14,5,16,5,8,2,14
"4c07d11e-0680-851d-e053-ca3ca8c0ca7f",66,0,40,19,0,1,3,14,2,4,7,10
"4c07d11e-057d-851d-e053-ca3ca8c0ca7f",72,0,47,17,0,12,7,17,3,7,14,11
"4c07d11e-057e-851d-e053-ca3ca8c0ca7f",71,0,61,11,0,29,7,28,20,7,1,8
"4c07d11e-058b-851d-e053-ca3ca8c0ca7f",68,2,53,3,0,0,10,16,10,12,0,9
"4c07d11e-059c-851d-e053-ca3ca8c0ca7f",94,0,54,21,3,9,7,18,3,5,38,20
"4c07d11e-05a1-851d-e053-ca3ca8c0ca7f",113,1,76,20,1,16,7,23,7,15,78,26
"4c07d11e-05b6-851d-e053-ca3ca8c0ca7f",94,2,58,17,0,16,6,12,2,4,4,14
"4c07d11e-05d7-851d-e053-ca3ca8c0ca7f",92,1,40,21,0,49,7,16,3,3,23,15
"4c07d11e-05e2-851d-e053-ca3ca8c0ca7f",72,0,47,26,0,24,3,19,1,11,10,4
"4c07d11e-0715-851d-e053-ca3ca8c0ca7f",79,3,62,13,0,14,9,15,2,7,67,9
"4c07d11e-0716-851d-e053-ca3ca8c0ca7f",99,1,73,15,0,8,12,19,8,11,86,13
"4c07d11e-071c-851d-e053-ca3ca8c0ca7f",96,0,60,20,0,11,5,18,3,8,96,17
"4c07d11e-071e-851d-e053-ca3ca8c0ca7f",151,0,102,27,0,32,15,36,9,24,136,22
"4c07d11e-0730-851d-e053-ca3ca8c0ca7f",113,2,95,26,0,24,12,31,11,19,0,14
"4c07d11e-0732-851d-e053-ca3ca8c0ca7f",121,1,66,20,1,13,9,16,1,10,116,26
"4c07d11e-0771-851d-e053-ca3ca8c0ca7f",79,0,57,3,1,112,5,19,7,10,4,11
"4c07d11e-077d-851d-e053-ca3ca8c0ca7f",143,2,88,10,0,15,11,18,3,20,25,22
"4c07d11e-08a3-851d-e053-ca3ca8c0ca7f",110,1,80,5,3,25,16,11,4,5,18,31
"4c07d11e-08ad-851d-e053-ca3ca8c0ca7f",92,1,82,1,0,4,11,29,27,14,0,8
"4c07d11e-08ae-851d-e053-ca3ca8c0ca7f",95,1,65,0,0,12,19,23,15,9,1,11
