"SA_GUID__1","noHeating_pct","noRenewableEnergyHouses_pct","yearBuilt_pct","mobHome_pct","unoccupiedDwellings_pct","oneParent_pct","onePerson_pct","noCar_pct","noInternet_pct","priWater_pct","familyUnits_pct"
"4c07d11e-1f66-851d-e053-ca3ca8c0ca7f",0,87.8378378378378,0,0,1.35135135135135,1.35135135135135,5.40540540540541,0,0,0,29.7297297297297
"4c07d11e-1f67-851d-e053-ca3ca8c0ca7f",2.40963855421687,79.5180722891566,59.0361445783133,0,15.6626506024096,10.8433734939759,40.9638554216867,24.0963855421687,14.4578313253012,0,0
"4c07d11e-1f72-851d-e053-ca3ca8c0ca7f",0,86.1538461538462,0,0,3.07692307692308,6.92307692307692,6.15384615384615,1.53846153846154,1.53846153846154,0,22.3076923076923
"4c07d11e-1f99-851d-e053-ca3ca8c0ca7f",2.04081632653061,94.8979591836735,0,0,20.4081632653061,13.265306122449,29.5918367346939,19.3877551020408,7.14285714285714,0,11.2244897959184
"4c07d11e-1fb1-851d-e053-ca3ca8c0ca7f",0,87.2093023255814,2.32558139534884,0,3.48837209302326,9.30232558139535,19.7674418604651,4.65116279069767,5.81395348837209,0,6.97674418604651
"4c07d11e-1fbf-851d-e053-ca3ca8c0ca7f",0.684931506849315,80.8219178082192,3.42465753424658,0,6.16438356164384,15.0684931506849,17.8082191780822,12.3287671232877,8.9041095890411,0,10.2739726027397
"4c07d11e-1fc4-851d-e053-ca3ca8c0ca7f",0,92.8571428571429,26.7857142857143,0,8.92857142857143,16.0714285714286,33.9285714285714,27.6785714285714,13.3928571428571,0,11.6071428571429
"4c07d11e-1b6a-851d-e053-ca3ca8c0ca7f",1.66666666666667,97.5,0,0,9.16666666666667,35.8333333333333,15.8333333333333,23.3333333333333,8.33333333333333,0,30.8333333333333
"4c07d11e-1b6e-851d-e053-ca3ca8c0ca7f",0,92.7835051546392,0,0,3.09278350515464,15.4639175257732,20.6185567010309,23.7113402061856,4.12371134020619,0,11.340206185567
"4c07d11e-1b71-851d-e053-ca3ca8c0ca7f",0,97.8260869565217,0.72463768115942,0,7.97101449275362,20.2898550724638,29.7101449275362,27.536231884058,15.9420289855072,0,5.79710144927536
"4c07d11e-1b7c-851d-e053-ca3ca8c0ca7f",0,94.0677966101695,0,0,2.54237288135593,13.5593220338983,12.7118644067797,2.54237288135593,0.847457627118644,0,12.7118644067797
"4c07d11e-1b82-851d-e053-ca3ca8c0ca7f",0,93.8144329896907,0,0,1.03092783505155,14.4329896907216,22.680412371134,11.340206185567,11.340206185567,0,5.15463917525773
"4c07d11e-1b87-851d-e053-ca3ca8c0ca7f",0.833333333333333,84.1666666666667,5.83333333333333,0,15,13.3333333333333,17.5,5.83333333333333,2.5,0,19.1666666666667
"4c07d11e-1b9b-851d-e053-ca3ca8c0ca7f",0,97.4358974358974,0.854700854700855,0,4.27350427350427,28.2051282051282,11.1111111111111,24.7863247863248,7.69230769230769,0,9.4017094017094
"4c07d11e-1b9f-851d-e053-ca3ca8c0ca7f",0,86.3157894736842,0,0,3.15789473684211,13.6842105263158,11.5789473684211,11.5789473684211,3.15789473684211,0,9.47368421052632
"4c07d11e-1f10-851d-e053-ca3ca8c0ca7f",0,84.6153846153846,1.92307692307692,0,9.61538461538462,20.1923076923077,24.0384615384615,18.2692307692308,3.84615384615385,0,6.73076923076923
"4c07d11e-1f23-851d-e053-ca3ca8c0ca7f",0.847457627118644,84.7457627118644,0,0,11.864406779661,16.1016949152542,10.1694915254237,1.69491525423729,5.08474576271187,0,13.5593220338983
"4c07d11e-1f34-851d-e053-ca3ca8c0ca7f",3,80,2,0,13,18,34,21,16,0,8
"4c07d11e-1f5a-851d-e053-ca3ca8c0ca7f",0,85.4014598540146,27.007299270073,1.45985401459854,18.978102189781,10.2189781021898,32.1167883211679,24.8175182481752,9.48905109489051,0.72992700729927,2.18978102189781
"4c07d11e-1f6b-851d-e053-ca3ca8c0ca7f",1.01010101010101,97.979797979798,0,0,12.1212121212121,18.1818181818182,18.1818181818182,9.09090909090909,0,0,9.09090909090909
"4c07d11e-1f81-851d-e053-ca3ca8c0ca7f",0,83.9285714285714,0,0,3.57142857142857,19.6428571428571,11.6071428571429,12.5,5.35714285714286,0.892857142857143,13.3928571428571
"4c07d11e-1f85-851d-e053-ca3ca8c0ca7f",1.21951219512195,84.1463414634146,0,0,3.65853658536585,9.75609756097561,24.390243902439,18.2926829268293,6.09756097560976,0,7.31707317073171
"4c07d11e-1fa9-851d-e053-ca3ca8c0ca7f",0,84.7058823529412,3.52941176470588,0,9.41176470588235,20,31.7647058823529,15.2941176470588,10.5882352941176,0,7.05882352941176
"4c07d11e-1a5a-851d-e053-ca3ca8c0ca7f",1.58730158730159,84.1269841269841,1.58730158730159,0,36.5079365079365,7.93650793650794,46.031746031746,22.2222222222222,12.6984126984127,0,3.17460317460317
"4c07d11e-1a60-851d-e053-ca3ca8c0ca7f",0,83.3333333333333,2.22222222222222,0,7.77777777777778,22.2222222222222,40,23.3333333333333,21.1111111111111,0,10
"4c07d11e-1a75-851d-e053-ca3ca8c0ca7f",0.854700854700855,96.5811965811966,0,0,8.54700854700855,3.41880341880342,24.7863247863248,16.2393162393162,2.56410256410256,0.854700854700855,1.70940170940171
"4c07d11e-1a8b-851d-e053-ca3ca8c0ca7f",2.77777777777778,86.1111111111111,26.3888888888889,0,45.8333333333333,9.72222222222222,36.1111111111111,33.3333333333333,11.1111111111111,0,1.38888888888889
"4c07d11e-1a93-851d-e053-ca3ca8c0ca7f",1.72413793103448,79.3103448275862,6.03448275862069,0,6.03448275862069,12.9310344827586,24.1379310344828,8.62068965517241,9.48275862068965,3.44827586206897,11.2068965517241
"4c07d11e-1ab2-851d-e053-ca3ca8c0ca7f",0,85.7142857142857,37.6623376623377,0,36.3636363636364,9.09090909090909,38.961038961039,24.6753246753247,15.5844155844156,0,5.19480519480519
"4c07d11e-1ab5-851d-e053-ca3ca8c0ca7f",0,83.6734693877551,0,0,8.16326530612245,5.10204081632653,30.6122448979592,7.14285714285714,5.10204081632653,0,5.10204081632653
"4c07d11e-1ab9-851d-e053-ca3ca8c0ca7f",1.20481927710843,91.566265060241,0,0,4.81927710843374,19.2771084337349,16.8674698795181,12.0481927710843,6.02409638554217,0,12.0481927710843
"4c07d11e-1d8a-851d-e053-ca3ca8c0ca7f",1.33333333333333,67.3333333333333,0,0,2,32,12.6666666666667,12.6666666666667,6,0,20.6666666666667
"4c07d11e-1d8f-851d-e053-ca3ca8c0ca7f",2.38095238095238,77.3809523809524,25,0,11.9047619047619,13.0952380952381,28.5714285714286,13.0952380952381,9.52380952380952,9.52380952380952,4.76190476190476
"4c07d11e-1d97-851d-e053-ca3ca8c0ca7f",1.35135135135135,57.4324324324324,1.35135135135135,0,6.75675675675676,25.6756756756757,13.5135135135135,11.4864864864865,7.43243243243243,2.7027027027027,22.972972972973
"4c07d11e-1da0-851d-e053-ca3ca8c0ca7f",0,98.989898989899,1.01010101010101,0,19.1919191919192,7.07070707070707,20.2020202020202,14.1414141414141,3.03030303030303,2.02020202020202,2.02020202020202
